back to the cast and conan	but le blanc really doesn t mess up much
but le blanc really doesn t mess up much	you don t verbally mess up but sometimes physically you mess up
you don t verbally mess up but sometimes physically you mess up	i have had some clumsy moments i guess you can call em
i have had some clumsy moments i guess you can call em	to central perk to the theme from the dick van dyke show joey runs into central perk carrying a stack of soap opera digests and falls on the step he does bounce right back up making it all that much funnier
to central perk to the theme from the dick van dyke show joey runs into central perk carrying a stack of soap opera digests and falls on the step he does bounce right back up making it all that much funnier	back to the cast and conan
back to the cast and conan	he fell down once and we re did it and we went back and he he was afraid he was gonna fall down
he fell down once and we re did it and we went back and he he was afraid he was gonna fall down	you could actually see him trying not to fall down
you could actually see him trying not to fall down	to central perk same as before joey is entering
to central perk same as before joey is entering	pheebs
pheebs	back to the cast and conan
back to the cast and conan	this particular time when he continued to fall or y know try not to fall i was in the room with matthew and matthew was like should i do it
this particular time when he continued to fall or y know try not to fall i was in the room with matthew and matthew was like should i do it	from before matt doesn t fall or look down
from before matt doesn t fall or look down	pheebs check it out check it out check it out check it out
pheebs check it out check it out check it out check it out	ooh soap opera digest
back to the cast and conan	matthew you have a reputation with the rest of the cast that sometimes you like to you like to fool around a bit i mean like if something s naturally going wrong you like to get in there and juice it a little bit true or false
matthew you have a reputation with the rest of the cast that sometimes you like to you like to fool around a bit i mean like if something s naturally going wrong you like to get in there and juice it a little bit true or false	i don t necessarily like to juice things
